name,latitude_deg,longitude_deg,iso_country
San Nicolás de Bari Airport,22.756514,-81.920743,Cuba
Rafael Cabrera Airport,21.834699630737305,-82.78379821777344,Cuba
Playa Baracoa Airport,23.032801,-82.579399,Cuba
Abel Santamaria Airport,22.492201,-79.943604,Cuba
San Julián Air Base,22.100525,-84.157376,Cuba
Siguanea Airport,21.6425,-82.955101,Cuba
Alberto Delgado Airport,21.7883,-79.9972,Cuba
Juan Gualberto Gomez International Airport,23.034401,-81.435303,Cuba
Hermanos Ameijeiras Airport,20.9876,-76.935799,Cuba
Charles Kirkconnell International Airport,19.687,-79.882797,
Edward Bodden Little Cayman Airfield,19.660161,-80.088826,
Owen Roberts International Airport,19.292801,-81.357697,
Creel International Airport / Barrancas del Cobre Regional Airport,27.725133,-107.652015,Mexico
Base N°1 de la Fuerza Aérea Mexicana (General Alfredo Lezama Álvarez),19.735682,-99.002455,Mexico
Clarence A. Bain Airport,24.287701,-77.684601,Bahamas
Andros Town Airport,24.697901,-77.795601,Bahamas
Congo Town Airport,24.158701,-77.589798,Bahamas
Leonard M Thompson International Airport,26.510711,-77.084262,Bahamas
San Andros Airport,25.053800582885746,-78.04900360107422,Bahamas
Spring Point Airport,22.441799,-73.970901,Bahamas
Treasure Cay Airport,26.745300293,-77.3912963867,Bahamas
Chub Cay Airport,25.417101,-77.880898,Bahamas
Great Harbour Cay Airport,25.7383,-77.840103,Bahamas
South Bimini Airport,25.6998996735,-79.2647018433,Bahamas
Arthur's Town Airport,24.6294,-75.673797,Bahamas
New Bight Airport,24.3153,-75.452301,Bahamas
Colonel Hill Airport,22.7456,-74.182404,Bahamas
Exuma International Airport,23.562599,-75.877998,Bahamas
North Eleuthera Airport,25.474899292,-76.6835021973,Bahamas
Governor's Harbour Airport,25.2847,-76.331001,Bahamas
Normans Cay Airport,24.594299,-76.820198,Bahamas
Rock Sound Airport,24.8950787333,-76.1768817902,Bahamas
Staniel Cay Airport,24.1691,-76.439102,Bahamas
Grand Bahama International Airport,26.5587005615,-78.695602417,Bahamas
Inagua Airport,20.975,-73.666901,Bahamas
Deadman's Cay Airport,23.1790008545,-75.09359741210001,Bahamas
Hard Bargain Airport,23.009934,-74.904851,Bahamas
Stella Maris Airport,23.582317,-75.268621,Bahamas
Mayaguana Airport,22.379499,-73.013494,Bahamas
Lynden Pindling International Airport,25.039,-77.466202,Bahamas
Duncan Town Airport,22.181801,-75.7295,Bahamas
San Salvador Airport,24.063299,-74.524002,Bahamas
Philip S. W. Goldson International Airport,17.539951,-88.303556,Belize
Placencia Airport,16.536957,-88.361511,Belize
Rarotonga International Airport,-21.2027,-159.806,
Nadi International Airport,-17.755399703979492,177.4429931640625,Fiji
Nausori International Airport,-18.04330062866211,178.5590057373047,Fiji
Labasa Airport,-16.4667,179.339996,Fiji
Fua'amotu International Airport,-21.241199493408203,-175.14999389648438,Tonga
Lifuka Island Airport,-19.777000427246094,-174.34100341796875,Tonga
Vava'u International Airport,-18.58530044555664,-173.96200561523438,Tonga
Funafuti International Airport,-8.525,179.195999,Tuvalu
Bonriki International Airport,1.38164,173.147003,Kiribati
Tabiteuea North Airport,-1.22447,174.776001,Kiribati
Niue International Airport,-19.079030990600582,-169.92559814453125,
Ninglang Luguhu Airport,27.5403,100.7593,China
Hihifo Airport,-13.2383003235,-176.199005127,
Pokhara International Airport,28.1838,84.0147,Nepal
Faleolo International Airport,-13.829999923706056,-172.00799560546875,Samoa
Pago Pago International Airport,-14.331,-170.710007,
Faa'a International Airport,-17.553699,-149.606995,
Rurutu Airport,-22.43409919738769,-151.36099243164062,
Tubuai Airport,-23.36540031433105,-149.5240020751953,
Anaa Airport,-17.3526,-145.509995,
Fangatau Airport,-15.820044,-140.888071,
Tikehau Airport,-15.1196,-148.231003,
Reao Airport,-18.46652,-136.43855,
Fakarava Airport,-16.054100036621094,-145.65699768066406,
Manihi Airport,-14.436800003051758,-146.07000732421875,
Totegegie Airport,-23.07990074157715,-134.88999938964844,
Kaukura Airport,-15.6633,-146.884995,
Makemo Airport,-16.5839,-143.658005,
Takapoto Airport,-14.709500312805176,-145.24600219726562,
Arutua Airport,-15.248299598693848,-146.61700439453125,
Mataiva Airport,-14.8681001663208,-148.7169952392578,
Ahe Airport,-14.428099632263184,-146.2570037841797,
Takaroa Airport,-14.45580005645752,-145.02499389648438,
Nuku Hiva Airport,-8.7956,-140.229004,
Hiva Oa-Atuona Airport,-9.76879024506,-139.011001587,
Bora Bora Airport,-16.444400787353516,-151.75100708007812,
Rangiroa Airport,-14.954299926757812,-147.66099548339844,
Huahine-Fare Airport,-16.687084,-151.021593,
Moorea Temae Airport,-17.48979,-149.761777,
Hao Airport,-18.0748,-140.945999,
Maupiti Airport,-16.42650032043457,-152.24400329589844,
Raiatea Airport,-16.7229,-151.466003,
Gaua Island Airport,-14.2181,167.587006,Vanuatu
Santo Pekoa International Airport,-15.505000114399998,167.220001221,Vanuatu
Bauerfield International Airport,-17.699301,168.320007,Vanuatu
Whitegrass Airport,-19.455099,169.223999,Vanuatu
Tiga Airport,-21.096407,167.80379,
Koné Airport,-21.053551,164.838768,
Île des Pins Airport,-22.58889961242676,167.45599365234375,
Lifou Airport,-20.774563,167.239328,
Nouméa Magenta Airport,-22.25812,166.472783,
Maré Airport,-21.482438,168.038465,
Touho Airport,-20.790127,165.259524,
Ouvéa Airport,-20.640932,166.573024,
La Tontouta International Airport,-22.014601,166.212997,
Auckland International Airport,-37.01199,174.786331,New Zealand
Taupo Airport,-38.73970031738281,176.08399963378906,New Zealand
Ardmore Airport,-37.02970123291016,174.97300720214844,New Zealand
Christchurch International Airport,-43.489029,172.532065,New Zealand
Chatham Islands / Tuuta Airport,-43.81189,-176.46514,New Zealand
Dunedin International Airport,-45.928101,170.197998,New Zealand
Gisborne Airport,-38.6633,177.977997,New Zealand
Glentanner Airport,-43.906700134277344,170.1280059814453,New Zealand
Hokitika Airfield,-42.713600158691406,170.98500061035156,New Zealand
Hamilton International Airport,-37.8666992188,175.332000732,New Zealand
Kerikeri Airport,-35.259148,173.913317,New Zealand
Kaitaia Airport,-35.069837,173.287053,New Zealand
Alexandra Aerodrome,-45.210495,169.371113,New Zealand
Mount Cook Airport,-43.764999,170.132996,New Zealand
Manapouri Airport,-45.5331,167.649994,New Zealand
Hood Airport,-40.974634,175.63454,New Zealand
New Plymouth Airport,-39.00859832763672,174.1790008544922,New Zealand
Hawke's Bay Airport,-39.465801,176.869995,New Zealand
Nelson Airport,-41.298302,173.220993,New Zealand
Invercargill Airport,-46.41239929199219,168.31300354003906,New Zealand
RNZAF Base Ohakea,-40.20600128173828,175.38800048828125,New Zealand
Oamaru Airport,-44.970001,171.082001,New Zealand
Palmerston North Airport,-40.320599,175.617004,New Zealand
Paraparaumu Airport,-40.90470123291016,174.98899841308594,New Zealand
Queenstown International Airport,-45.021099,168.738998,New Zealand
Rotorua Regional Airport,-38.1092,176.317001,New Zealand
Amundsen–Scott South Pole Station Airport,-90.0,-1.0,
Tauranga Airport,-37.67190170288086,176.1959991455078,New Zealand
Timaru Airport,-44.30279922485352,171.22500610351562,New Zealand
Pukaki Airport,-44.2350006104,170.117996216,New Zealand
Woodbourne Airport,-41.5182991027832,173.8699951171875,New Zealand
Williams Field Skiway,-77.867401,167.057007,
Wanaka Airport,-44.722954,169.248419,New Zealand
Whakatane Airport,-37.92060089111328,176.91400146484375,New Zealand
Wellington International Airport,-41.327202,174.804993,New Zealand
Wairoa Airport,-39.012118,177.404395,New Zealand
RNZAF Base Auckland-Whenuapai,-36.7878,174.630005,New Zealand
Whangarei Airport,-35.769253,174.363713,New Zealand
Westport Airport,-41.737111,171.579033,New Zealand
Wanganui Airport,-39.963467,175.02444,New Zealand
Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298,Afghanistan
Bagram Airfield,34.946098,69.264999,Afghanistan
Jalalabad Airport,34.399799,70.498596,Afghanistan
Kabul International Airport,34.565899,69.212303,Afghanistan
Ahmad Shah Baba International Airport / Kandahar Airfield,31.5058,65.847801,Afghanistan
Khost International Airport,33.284605,69.80734,Afghanistan
Maymana Zahiraddin Faryabi Airport,35.930801,64.760902,Afghanistan
Mazar-i-Sharif International Airport,36.706902,67.209702,Afghanistan
Kunduz Airport,36.6651,68.910797,Afghanistan
Bahrain International Airport,26.267295,50.63764,Bahrain
Sheik Isa Air Base,25.9184,50.590599,Bahrain
Abha International Airport,18.2404,42.656601,Saudi Arabia
Al-Ahsa International Airport,25.285299,49.485199,Saudi Arabia
Majeed Bin Abdulaziz Airport,26.483333,38.116944,Saudi Arabia
King Saud Bin Abdulaziz (Al Baha) Airport,20.298506,41.636153,Saudi Arabia
Bisha Airport,19.9844,42.620899,Saudi Arabia
King Fahd International Airport,26.471201,49.797901,Saudi Arabia
King Salman Abdulaziz Airport,24.4499,44.121201,Saudi Arabia
King Abdulaziz Air Base,26.2654,50.152,Saudi Arabia
Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858,Saudi Arabia
Gassim Airport,26.302799,43.774399,Saudi Arabia
Gurayat Domestic Airport,31.412413,37.278898,Saudi Arabia
Ha'il Airport,27.437901,41.686298,Saudi Arabia
Jubail Airport,27.039,49.405102,Saudi Arabia
King Faisal Naval Base,21.348100662231445,39.17300033569336,Saudi Arabia
King Abdulaziz International Airport,21.6796,39.156502,Saudi Arabia
King Khaled Military City Airport,27.9009,45.528198,Saudi Arabia
King Khalid Air Base,18.2973,42.803501,Saudi Arabia
Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,Saudi Arabia
Najran Domestic Airport,17.611401,44.419201,Saudi Arabia
Neom Bay Airport,27.927598,35.28874,Saudi Arabia
Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,Saudi Arabia
Prince Sultan Air Base,24.0627,47.580502,Saudi Arabia
Rafha Domestic Airport,29.626399993896484,43.4906005859375,Saudi Arabia
King Khaled International Airport,24.9576,46.698799,Saudi Arabia
Ras Mishab Airport,28.079599,48.611,Saudi Arabia
Arar Domestic Airport,30.90660095214844,41.13819885253906,Saudi Arabia
Ras Tanura Airport,26.723101,50.0308,Saudi Arabia
Sharurah Domestic Airport,17.4669,47.121399,Saudi Arabia
Al-Jawf Domestic Airport,29.78510093688965,40.09999847412109,Saudi Arabia
Tabuk Airport,28.3654,36.6189,Saudi Arabia
Ta’if Regional Airport,21.483001,40.543442,Saudi Arabia
Ras Tanajib Airport,27.8678,48.7691,Saudi Arabia
Turaif Domestic Airport,31.692188,38.731544,Saudi Arabia
Wadi Al Dawasir Domestic Airport,20.504299,45.1996,Saudi Arabia
Al Wajh Domestic Airport,26.198601,36.476398,Saudi Arabia
Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport,24.144199,38.0634,Saudi Arabia
Abadan Airport,30.367887,48.230075,Iran
Dezful Airport,32.434399,48.397598,Iran
Aghajari Airport,30.7444,49.6772,Iran
Gachsaran Airport,30.333869,50.833796,Iran
Shahid Asiyaee Airport,32.001719,49.268599,Iran
Mahshahr Airport,30.5562,49.151901,Iran
Lieutenant General Qasem Soleimani International Airport,31.3374,48.762001,Iran
Abu Musa Island Airport,25.8757,55.033001,Iran
Bushehr Airport,28.9447994232,50.8345985413,Iran
Jam Airport,27.820499,52.3522,Iran
Kish International Airport,26.5261993408,53.9802017212,Iran
Bandar Lengeh International Airport,26.532283,54.82484,Iran
Persian Gulf International Airport,27.379601,52.737701,Iran
Khark Airport,29.260503,50.322193,Iran
Siri Airport,25.908899,54.539398,Iran
Lavan Airport,26.810742,53.354302,Iran
Shahid Ashrafi Esfahani Airport,34.3459014893,47.1581001282,Iran
Ilam Airport,33.58660125732422,46.40480041503906,Iran
Khoram Abad Airport,33.43539810180664,48.282901763916016,Iran
Sanandaj Airport,35.24589920043945,47.00920104980469,Iran
Kashan Airport,33.895302,51.577,Iran
Isfahan Shahid Beheshti International Airport,32.750755,51.861483,Iran
Badr Air Base,32.621101,51.696999,Iran
Shahrekord Airport,32.2971992493,50.8422012329,Iran
Sardar-e-Jangal Airport,37.323333,49.617778,Iran
Hamadan Airport,34.869202,48.552502,Iran
Nojeh Air Base,35.211601,48.6534,Iran
Imam Khomeini International Airport,35.416099548339844,51.15219879150391,Iran
Mehrabad International Airport,35.68920135498047,51.31340026855469,Iran
Qazvin Airport,36.240101,50.0471,Iran
Naja Airport,35.776299,50.881001,Iran
Payam Karaj International Airport,35.7761,50.826698,Iran
Bandar Abbas International Airport,27.218299865722656,56.37779998779297,Iran
Jiroft Airport,28.723519,57.675037,Iran
Ayatollah Hashemi Rafsanjani International Airport,30.271276,56.949692,Iran
Bam Airport,29.0842,58.450001,Iran
Rafsanjan Airport,30.298345,56.048979,Iran
Sirjan Airport,29.5509,55.672699,Iran
Birjand International Airport,32.896525,59.281258,Iran
Sarakhs Airport,36.501202,61.064899,Iran
Mashhad International Airport,36.235198974609375,59.64099884033203,Iran
Bojnord Airport,37.49300003051758,57.30820083618164,Iran
Sabzevar National Airport,36.16809844970703,57.59519958496094,Iran
Tabas Airport,33.667801,56.8927,Iran
Gorgan Airport,36.9094009399,54.4012985229,Iran
Nowshahr Airport,36.664286,51.46273,Iran
Ramsar Airport,36.90701,50.687316,Iran
Sari Dasht-e Naz International Airport,36.644408,53.188761,Iran
Fasa Airport,28.8918,53.723301,Iran
Lar Airport,27.6747,54.383301,Iran
Lamerd Airport,27.3727,53.188801,Iran
Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,Iran
Yasuj Airport,30.702238,51.542988,Iran
Ardabil Airport,38.3256988525,48.4244003296,Iran
Urmia Airport,37.6680984497,45.0686988831,Iran
Tabriz International Airport,38.1339,46.235001,Iran
Maku National Airport,39.191293,44.928505,Iran
Zanjan Airport,36.7737007141,48.3594017029,Iran
Shahid Sadooghi Airport,31.9048995972,54.2765007019,Iran
Zabol Airport,31.098301,61.5439,Iran
Chabahar Konarak International Airport,25.44319,60.382167,Iran
Zahedan International Airport,29.47570037841797,60.90620040893555,Iran
Iranshahr Airport,27.236099,60.720001,Iran
Queen Alia International Airport,31.7226009369,35.9931983948,Jordan
Amman Civil (Marka International) Airport,31.9727,35.9916,Jordan
Aqaba King Hussein International Airport,29.61160087585449,35.01810073852539,Jordan
Muwaffaq Salti Air Base,31.8256,36.782001,Jordan
Ahmed Al Jaber Air Base,28.9347991943,47.7919006348,Kuwait
Ali Al Salem Air Base,29.344632,47.511215,Kuwait
Kuwait International Airport,29.226601,47.968899,Kuwait
Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,Lebanon
Rene Mouawad Air Base / Kleyate Airport,34.589298,36.011299,Lebanon
Rayak Air Base,33.850799560546875,35.987701416015625,Lebanon
Duqm International Airport,19.501944,57.634167,Oman
Mussanah Airport,23.640556,57.4875,Oman
Ras al Hadd Airport,22.25691,59.74067,Oman
Zayed International Airport,24.443764,54.651718,United Arab Emirates
Al Bateen Executive Airport,24.428301,54.458099,United Arab Emirates
Al Ain International Airport,24.261699676513672,55.60919952392578,United Arab Emirates
Al Dhafra Air Base,24.248199462900004,54.5476989746,United Arab Emirates
Sir Bani Yas Airport,24.283611,52.580278,United Arab Emirates
Dubai International Airport,25.2527999878,55.3643989563,United Arab Emirates
Al Minhad Air Base,25.0268001556,55.3661994934,United Arab Emirates
Al Maktoum International Airport,24.896356,55.161389,United Arab Emirates
Fujairah International Airport,25.1122,56.324001,United Arab Emirates
Ras Al Khaimah International Airport,25.613500595092773,55.93880081176758,United Arab Emirates
Sharjah International Airport,25.3286,55.5172,United Arab Emirates
Khasab Airport,26.171,56.240601,Oman
RAFO Masirah,20.6754,58.890499,Oman
Muscat International Airport,23.5933,58.284401,Oman
Salalah Airport,17.038700103759766,54.09130096435547,Oman
Thumrait Air Base,17.666,54.024601,Oman
Shamsi Airfield,27.8465,65.160004,Pakistan
Bahawalpur Airport,29.348100662231445,71.71800231933594,Pakistan
Chitral Airport,35.886213,71.799922,Pakistan
Dera Ghazi Khan Airport,29.961000442504883,70.48590087890625,Pakistan
Dera Ismael Khan Airport [IN-ACTIVE],31.909401,70.896599,Pakistan
Faisalabad International Airport,31.364999771118164,72.99479675292969,Pakistan
New Gwadar International Airport,25.296733,62.498822,Pakistan
Gilgit Airport,35.918800354003906,74.33360290527344,Pakistan
Gwadar International Airport,25.232391,62.327671,Pakistan
Islamabad International Airport,33.549,72.82566,Pakistan
Shahbaz Air Base,28.28420066833496,68.44969940185547,Pakistan
Jinnah International Airport,24.9065,67.160797,Pakistan
Allama Iqbal International Airport,31.521601,74.403603,Pakistan
Mangla Airport,33.05009841918945,73.63839721679688,Pakistan
Muzaffarabad Airport,34.339001,73.508598,Pakistan
Mianwali Air Base,32.5630989074707,71.5707015991211,Pakistan
Moenjodaro Airport,27.335199,68.143097,Pakistan
Masroor Air Base,24.893600463867188,66.93879699707031,Pakistan
Minhas Air Base,33.8690986633,72.4009017944,Pakistan
Multan International Airport,30.20319938659668,71.41909790039062,Pakistan
Shaheed Benazirabad Airport,26.2194,68.390099,Pakistan
Panjgur Airport,26.9545,64.1325,Pakistan
Pasni Airport,25.290501,63.3451,Pakistan
Peshawar International Airport,33.993900299072266,71.51460266113281,Pakistan
Quetta International Airport,30.251399993896484,66.93779754638672,Pakistan
Shaikh Zaid Airport,28.383899688720703,70.27960205078125,Pakistan
Rafiqui Air Base,30.758100509643555,72.28250122070312,Pakistan
